id,name,quarter,avg_d,avg_u,avg_l,lau_name,country,nuts_2,nuts_3,population
UK_E07000211,Reigate and Banstead,2019-04-01,61.54,11.09,17.99,Reigate and Banstead,UK,UKJ2,UKJ26,147757
UK_E07000211,Reigate and Banstead,2019-07-01,62.82,12.85,17.06,Reigate and Banstead,UK,UKJ2,UKJ26,147757
UK_E07000211,Reigate and Banstead,2019-10-01,67.39,13.88,15.66,Reigate and Banstead,UK,UKJ2,UKJ26,147757
UK_E07000211,Reigate and Banstead,2020-01-01,68.34,14.14,15.83,Reigate and Banstead,UK,UKJ2,UKJ26,147757
UK_E07000211,Reigate and Banstead,2020-04-01,69.43,14.34,16.73,Reigate and Banstead,UK,UKJ2,UKJ26,147757
UK_E07000211,Reigate and Banstead,2020-07-01,71.69,15.86,15.06,Reigate and Banstead,UK,UKJ2,UKJ26,147757
UK_E07000211,Reigate and Banstead,2020-10-01,78.24,16.99,14.66,Reigate and Banstead,UK,UKJ2,UKJ26,147757
UK_E07000211,Reigate and Banstead,2021-01-01,82.6,16.65,15.18,Reigate and Banstead,UK,UKJ2,UKJ26,147757
UK_E07000211,Reigate and Banstead,2021-04-01,95.61,19.11,14.89,Reigate and Banstead,UK,UKJ2,UKJ26,147757
UK_E07000211,Reigate and Banstead,2021-07-01,101.54,20.05,14.25,Reigate and Banstead,UK,UKJ2,UKJ26,147757
UK_E07000211,Reigate and Banstead,2021-10-01,114.23,21.95,15.16,Reigate and Banstead,UK,UKJ2,UKJ26,147757
UK_E07000211,Reigate and Banstead,2022-01-01,121.92,24.85,14.59,Reigate and Banstead,UK,UKJ2,UKJ26,147757
UK_E07000216,Waverley,2019-01-01,38.23,11.69,28.56,Waverley,UK,UKJ2,UKJ25,125610
UK_E07000216,Waverley,2019-04-01,41.44,11.77,26.04,Waverley,UK,UKJ2,UKJ25,125610
UK_E07000216,Waverley,2019-07-01,42.77,12.75,25.45,Waverley,UK,UKJ2,UKJ25,125610
UK_E07000216,Waverley,2019-10-01,41.75,12.82,21.04,Waverley,UK,UKJ2,UKJ25,125610
UK_E07000216,Waverley,2020-01-01,41.13,12.81,19.84,Waverley,UK,UKJ2,UKJ25,125610
UK_E07000216,Waverley,2020-04-01,47.51,15.49,20.13,Waverley,UK,UKJ2,UKJ25,125610
UK_E07000216,Waverley,2020-07-01,49.89,17.73,17.17,Waverley,UK,UKJ2,UKJ25,125610
UK_E07000216,Waverley,2020-10-01,49.02,16.29,16.61,Waverley,UK,UKJ2,UKJ25,125610
UK_E07000216,Waverley,2021-01-01,55.81,17.04,17.33,Waverley,UK,UKJ2,UKJ25,125610
UK_E07000216,Waverley,2021-04-01,60.94,21.41,15.9,Waverley,UK,UKJ2,UKJ25,125610
UK_E07000216,Waverley,2021-07-01,61.46,19.44,16.12,Waverley,UK,UKJ2,UKJ25,125610
UK_E07000216,Waverley,2021-10-01,76.07,26.63,18.57,Waverley,UK,UKJ2,UKJ25,125610
UK_E07000216,Waverley,2022-01-01,85.3,32.25,14.9,Waverley,UK,UKJ2,UKJ25,125610
UK_E07000217,Woking,2019-01-01,67.41,11.07,15.7,Woking,UK,UKJ2,UKJ25,101167
UK_E07000217,Woking,2019-04-01,70.2,12,16.78,Woking,UK,UKJ2,UKJ25,101167
UK_E07000217,Woking,2019-07-01,78.2,14.8,17.44,Woking,UK,UKJ2,UKJ25,101167
UK_E07000217,Woking,2019-10-01,74.43,14.93,15.1,Woking,UK,UKJ2,UKJ25,101167
UK_E07000217,Woking,2020-01-01,77.4,15.16,16.38,Woking,UK,UKJ2,UKJ25,101167
UK_E07000217,Woking,2020-04-01,80.82,15.61,16.27,Woking,UK,UKJ2,UKJ25,101167
UK_E07000217,Woking,2020-07-01,81.76,15.93,16,Woking,UK,UKJ2,UKJ25,101167
UK_E07000217,Woking,2020-10-01,86.92,17.06,14.88,Woking,UK,UKJ2,UKJ25,101167
UK_E07000217,Woking,2021-01-01,93.98,17.41,14.56,Woking,UK,UKJ2,UKJ25,101167
UK_E07000217,Woking,2021-04-01,104.5,18.59,13.69,Woking,UK,UKJ2,UKJ25,101167
UK_E07000217,Woking,2021-07-01,111.19,19.04,17.11,Woking,UK,UKJ2,UKJ25,101167
UK_E07000217,Woking,2021-10-01,119.09,19.28,14.62,Woking,UK,UKJ2,UKJ25,101167
UK_E07000217,Woking,2022-01-01,122.79,20.72,15.55,Woking,UK,UKJ2,UKJ25,101167
UK_E07000219,Nuneaton and Bedworth,2019-01-01,62.5,10.89,21.49,Nuneaton and Bedworth,UK,UKG1,UKG13,128902
UK_E07000219,Nuneaton and Bedworth,2019-04-01,65.86,11.39,19.36,Nuneaton and Bedworth,UK,UKG1,UKG13,128902
UK_E07000219,Nuneaton and Bedworth,2019-07-01,70.54,13.75,20.11,Nuneaton and Bedworth,UK,UKG1,UKG13,128902
UK_E07000219,Nuneaton and Bedworth,2019-10-01,72.25,15.6,19.11,Nuneaton and Bedworth,UK,UKG1,UKG13,128902
UK_E07000219,Nuneaton and Bedworth,2020-01-01,77.47,18.58,18.08,Nuneaton and Bedworth,UK,UKG1,UKG13,128902
UK_E07000219,Nuneaton and Bedworth,2020-04-01,78.67,17.31,18.05,Nuneaton and Bedworth,UK,UKG1,UKG13,128902
UK_E07000219,Nuneaton and Bedworth,2020-07-01,82.34,19.51,18.17,Nuneaton and Bedworth,UK,UKG1,UKG13,128902
UK_E07000219,Nuneaton and Bedworth,2020-10-01,88.07,18.79,18.23,Nuneaton and Bedworth,UK,UKG1,UKG13,128902
UK_E07000219,Nuneaton and Bedworth,2021-01-01,97.32,19.24,15.92,Nuneaton and Bedworth,UK,UKG1,UKG13,128902
UK_E07000219,Nuneaton and Bedworth,2021-04-01,110.72,20.95,16.71,Nuneaton and Bedworth,UK,UKG1,UKG13,128902
UK_E07000219,Nuneaton and Bedworth,2021-07-01,112.85,24.19,16.35,Nuneaton and Bedworth,UK,UKG1,UKG13,128902
UK_E07000219,Nuneaton and Bedworth,2021-10-01,126.63,23.64,18.3,Nuneaton and Bedworth,UK,UKG1,UKG13,128902
UK_E07000219,Nuneaton and Bedworth,2022-01-01,135.92,24.37,18.82,Nuneaton and Bedworth,UK,UKG1,UKG13,128902
UK_E07000220,Rugby,2019-01-01,50.39,11.86,20.28,Rugby,UK,UKG1,UKG13,107194
UK_E07000220,Rugby,2019-04-01,53.61,11.8,24.1,Rugby,UK,UKG1,UKG13,107194
UK_E07000220,Rugby,2019-07-01,57.16,12.94,20.34,Rugby,UK,UKG1,UKG13,107194
UK_E07000220,Rugby,2019-10-01,59.63,14.64,18.97,Rugby,UK,UKG1,UKG13,107194
UK_E07000220,Rugby,2020-01-01,60.24,17.34,18.56,Rugby,UK,UKG1,UKG13,107194
UK_E07000220,Rugby,2020-04-01,60.04,15.47,20.69,Rugby,UK,UKG1,UKG13,107194
UK_E07000220,Rugby,2020-07-01,65.5,19.4,18.51,Rugby,UK,UKG1,UKG13,107194
UK_E07000220,Rugby,2020-10-01,74.93,20.27,17.91,Rugby,UK,UKG1,UKG13,107194
UK_E07000220,Rugby,2021-01-01,80.38,20.82,15.53,Rugby,UK,UKG1,UKG13,107194
UK_E07000220,Rugby,2021-04-01,90.53,21.45,16.51,Rugby,UK,UKG1,UKG13,107194
UK_E07000220,Rugby,2021-07-01,96.04,23.6,16.17,Rugby,UK,UKG1,UKG13,107194
UK_E07000220,Rugby,2021-10-01,103.32,24.15,17.75,Rugby,UK,UKG1,UKG13,107194
UK_E07000220,Rugby,2022-01-01,112.79,29.05,17.16,Rugby,UK,UKG1,UKG13,107194
UK_E07000221,Stratford-on-Avon,2019-01-01,39.56,13.18,26.97,Stratford-on-Avon,UK,UKG1,UKG13,127580
UK_E07000221,Stratford-on-Avon,2019-04-01,40.62,12.51,28.09,Stratford-on-Avon,UK,UKG1,UKG13,127580
UK_E07000221,Stratford-on-Avon,2019-07-01,43.74,14.17,23.58,Stratford-on-Avon,UK,UKG1,UKG13,127580
UK_E07000221,Stratford-on-Avon,2019-10-01,45.63,14.43,21.71,Stratford-on-Avon,UK,UKG1,UKG13,127580
UK_E07000221,Stratford-on-Avon,2020-01-01,45.6,13.75,21.18,Stratford-on-Avon,UK,UKG1,UKG13,127580
UK_E07000221,Stratford-on-Avon,2020-04-01,47.75,14.38,24.19,Stratford-on-Avon,UK,UKG1,UKG13,127580
UK_E07000221,Stratford-on-Avon,2020-07-01,50.13,15.17,22.92,Stratford-on-Avon,UK,UKG1,UKG13,127580
UK_E07000221,Stratford-on-Avon,2020-10-01,55.41,16.27,18.29,Stratford-on-Avon,UK,UKG1,UKG13,127580
UK_E07000221,Stratford-on-Avon,2021-01-01,59,16.19,15.84,Stratford-on-Avon,UK,UKG1,UKG13,127580
UK_E07000221,Stratford-on-Avon,2021-04-01,68.06,18.9,17.83,Stratford-on-Avon,UK,UKG1,UKG13,127580
UK_E07000221,Stratford-on-Avon,2021-07-01,72.17,19.58,18.51,Stratford-on-Avon,UK,UKG1,UKG13,127580
UK_E07000221,Stratford-on-Avon,2021-10-01,83.07,23.9,17.63,Stratford-on-Avon,UK,UKG1,UKG13,127580
UK_E07000221,Stratford-on-Avon,2022-01-01,91.21,26.21,17.69,Stratford-on-Avon,UK,UKG1,UKG13,127580
UK_E07000222,Warwick,2019-01-01,53.76,11.28,22.09,Warwick,UK,UKG1,UKG13,142484
UK_E07000222,Warwick,2019-04-01,58.92,11.88,22.92,Warwick,UK,UKG1,UKG13,142484
UK_E07000222,Warwick,2019-07-01,65.6,14.01,21.06,Warwick,UK,UKG1,UKG13,142484
UK_E07000222,Warwick,2019-10-01,67.83,15.48,19.45,Warwick,UK,UKG1,UKG13,142484
UK_E07000222,Warwick,2020-01-01,67.08,15.45,19.13,Warwick,UK,UKG1,UKG13,142484
UK_E07000222,Warwick,2020-04-01,66.85,14.08,19.58,Warwick,UK,UKG1,UKG13,142484
UK_E07000222,Warwick,2020-07-01,69.53,16.09,18.37,Warwick,UK,UKG1,UKG13,142484
UK_E07000222,Warwick,2020-10-01,77.78,17.15,17.83,Warwick,UK,UKG1,UKG13,142484
UK_E07000222,Warwick,2021-01-01,81.57,17.2,15.95,Warwick,UK,UKG1,UKG13,142484
UK_E07000222,Warwick,2021-04-01,93.42,19.37,17.38,Warwick,UK,UKG1,UKG13,142484
UK_E07000222,Warwick,2021-07-01,97.64,21,16.63,Warwick,UK,UKG1,UKG13,142484
UK_E07000222,Warwick,2021-10-01,104.04,21.8,17.87,Warwick,UK,UKG1,UKG13,142484
UK_E07000222,Warwick,2022-01-01,114.24,25.6,17.39,Warwick,UK,UKG1,UKG13,142484
UK_E07000224,Arun,2019-01-01,31.82,10.48,21.27,Arun,UK,UKJ2,UKJ27,159827
UK_E07000224,Arun,2019-04-01,32.4,10.79,22.59,Arun,UK,UKJ2,UKJ27,159827
UK_E07000224,Arun,2019-07-01,34.7,11.16,20.2,Arun,UK,UKJ2,UKJ27,159827
UK_E07000224,Arun,2019-10-01,34.16,11.05,19.87,Arun,UK,UKJ2,UKJ27,159827
UK_E07000224,Arun,2020-01-01,35.13,11.54,19.18,Arun,UK,UKJ2,UKJ27,159827
UK_E07000224,Arun,2020-04-01,35.05,11.64,19.96,Arun,UK,UKJ2,UKJ27,159827
UK_E07000224,Arun,2020-07-01,37.2,12.31,20.21,Arun,UK,UKJ2,UKJ27,159827
UK_E07000224,Arun,2020-10-01,40.74,13.22,18.61,Arun,UK,UKJ2,UKJ27,159827
UK_E07000224,Arun,2021-01-01,39.67,13.26,18.66,Arun,UK,UKJ2,UKJ27,159827
UK_E07000224,Arun,2021-04-01,43.14,14.27,19.42,Arun,UK,UKJ2,UKJ27,159827
UK_E07000224,Arun,2021-07-01,47.7,14.34,20.67,Arun,UK,UKJ2,UKJ27,159827
UK_E07000224,Arun,2021-10-01,57.25,20.63,20.75,Arun,UK,UKJ2,UKJ27,159827
UK_E07000224,Arun,2022-01-01,63.42,18.89,18,Arun,UK,UKJ2,UKJ27,159827
UK_E07000225,Chichester,2019-01-01,37.54,10.55,27.26,Chichester,UK,UKJ2,UKJ27,120750
UK_E07000225,Chichester,2019-04-01,37.24,10.62,27.27,Chichester,UK,UKJ2,UKJ27,120750
UK_E07000225,Chichester,2019-07-01,40.93,11.6,25.41,Chichester,UK,UKJ2,UKJ27,120750
UK_E07000225,Chichester,2019-10-01,38.56,11.36,24.52,Chichester,UK,UKJ2,UKJ27,120750
UK_E07000225,Chichester,2020-01-01,42.66,11.97,24.14,Chichester,UK,UKJ2,UKJ27,120750
UK_E07000225,Chichester,2020-04-01,41.36,11.81,24.46,Chichester,UK,UKJ2,UKJ27,120750
UK_E07000225,Chichester,2020-07-01,41.97,12.62,23.46,Chichester,UK,UKJ2,UKJ27,120750
UK_E07000225,Chichester,2020-10-01,46.43,14.15,22.74,Chichester,UK,UKJ2,UKJ27,120750
UK_E07000225,Chichester,2021-01-01,54.98,15.6,24.3,Chichester,UK,UKJ2,UKJ27,120750
UK_E07000225,Chichester,2021-04-01,54.46,15.03,21.55,Chichester,UK,UKJ2,UKJ27,120750
UK_E07000225,Chichester,2021-07-01,54.83,15.01,24.99,Chichester,UK,UKJ2,UKJ27,120750
UK_E07000225,Chichester,2021-10-01,75.27,16.61,21.73,Chichester,UK,UKJ2,UKJ27,120750
UK_E07000225,Chichester,2022-01-01,74.54,18.31,20.28,Chichester,UK,UKJ2,UKJ27,120750
UK_E07000226,Crawley,2019-01-01,69.79,12.95,15.39,Crawley,UK,UKJ2,UKJ28,112448
UK_E07000226,Crawley,2019-04-01,75.91,14.04,16.03,Crawley,UK,UKJ2,UKJ28,112448
UK_E07000226,Crawley,2019-07-01,80.77,17.22,12.47,Crawley,UK,UKJ2,UKJ28,112448
UK_E07000226,Crawley,2019-10-01,82.73,17.87,13.18,Crawley,UK,UKJ2,UKJ28,112448
UK_E07000226,Crawley,2020-01-01,81.99,17.44,13.53,Crawley,UK,UKJ2,UKJ28,112448
UK_E07000226,Crawley,2020-04-01,85.91,15.81,12.83,Crawley,UK,UKJ2,UKJ28,112448
UK_E07000226,Crawley,2020-07-01,86.71,16.11,12.89,Crawley,UK,UKJ2,UKJ28,112448
UK_E07000226,Crawley,2020-10-01,93.06,17.06,11.96,Crawley,UK,UKJ2,UKJ28,112448
UK_E07000226,Crawley,2021-01-01,98.12,18.18,12.83,Crawley,UK,UKJ2,UKJ28,112448
UK_E07000226,Crawley,2021-04-01,111.09,19.6,14.78,Crawley,UK,UKJ2,UKJ28,112448
UK_E07000226,Crawley,2021-07-01,115.94,20.56,13.75,Crawley,UK,UKJ2,UKJ28,112448
UK_E07000226,Crawley,2021-10-01,130.55,21.11,15.18,Crawley,UK,UKJ2,UKJ28,112448
UK_E07000226,Crawley,2022-01-01,138.88,24.7,15.16,Crawley,UK,UKJ2,UKJ28,112448
UK_E07000227,Horsham,2019-01-01,39.29,11.75,26.56,Horsham,UK,UKJ2,UKJ28,142217
UK_E07000227,Horsham,2019-04-01,40.33,12.53,24.21,Horsham,UK,UKJ2,UKJ28,142217
UK_E07000227,Horsham,2019-07-01,39.65,12.74,23.69,Horsham,UK,UKJ2,UKJ28,142217
UK_E07000227,Horsham,2019-10-01,41.43,13.38,22.16,Horsham,UK,UKJ2,UKJ28,142217
UK_E07000227,Horsham,2020-01-01,40.93,12.86,22.23,Horsham,UK,UKJ2,UKJ28,142217
UK_E07000227,Horsham,2020-04-01,45.35,15.79,22.87,Horsham,UK,UKJ2,UKJ28,142217
UK_E07000227,Horsham,2020-07-01,47.22,16.16,20.03,Horsham,UK,UKJ2,UKJ28,142217
UK_E07000227,Horsham,2020-10-01,52.74,19.58,16.28,Horsham,UK,UKJ2,UKJ28,142217
UK_E07000227,Horsham,2021-01-01,61.34,26.87,20.76,Horsham,UK,UKJ2,UKJ28,142217
UK_E07000227,Horsham,2021-04-01,63.58,24.13,15.7,Horsham,UK,UKJ2,UKJ28,142217
UK_E07000227,Horsham,2021-07-01,65.57,24.82,16.22,Horsham,UK,UKJ2,UKJ28,142217
UK_E07000227,Horsham,2021-10-01,67.29,20.7,21.04,Horsham,UK,UKJ2,UKJ28,142217
UK_E07000227,Horsham,2022-01-01,78.4,24.17,17.57,Horsham,UK,UKJ2,UKJ28,142217
UK_E07000228,Mid Sussex,2019-01-01,36.12,11.19,19.77,Mid Sussex,UK,UKJ2,UKJ28,149716
UK_E07000228,Mid Sussex,2019-04-01,42.25,11.86,18.9,Mid Sussex,UK,UKJ2,UKJ28,149716
UK_E07000228,Mid Sussex,2019-07-01,43.07,12.39,20.66,Mid Sussex,UK,UKJ2,UKJ28,149716
UK_E07000228,Mid Sussex,2019-10-01,43.82,12.78,17.18,Mid Sussex,UK,UKJ2,UKJ28,149716
UK_E07000228,Mid Sussex,2020-01-01,45.12,12.71,17.94,Mid Sussex,UK,UKJ2,UKJ28,149716
UK_E07000228,Mid Sussex,2020-04-01,45.51,12.83,19.41,Mid Sussex,UK,UKJ2,UKJ28,149716
UK_E07000228,Mid Sussex,2020-07-01,48.23,13.75,16.58,Mid Sussex,UK,UKJ2,UKJ28,149716
UK_E07000228,Mid Sussex,2020-10-01,54.36,15.18,15.18,Mid Sussex,UK,UKJ2,UKJ28,149716
UK_E07000228,Mid Sussex,2021-01-01,57.86,15.56,16.95,Mid Sussex,UK,UKJ2,UKJ28,149716
UK_E07000228,Mid Sussex,2021-04-01,67.98,17.65,14.34,Mid Sussex,UK,UKJ2,UKJ28,149716
UK_E07000228,Mid Sussex,2021-07-01,74.06,19.78,14.75,Mid Sussex,UK,UKJ2,UKJ28,149716
UK_E07000228,Mid Sussex,2021-10-01,83.59,22.91,14.88,Mid Sussex,UK,UKJ2,UKJ28,149716
UK_E07000228,Mid Sussex,2022-01-01,78.33,21.34,16.2,Mid Sussex,UK,UKJ2,UKJ28,149716
UK_E07000229,Worthing,2019-01-01,69.76,10.86,17.39,Worthing,UK,UKJ2,UKJ27,110025
UK_E07000229,Worthing,2019-04-01,70.28,11.19,20.41,Worthing,UK,UKJ2,UKJ27,110025
UK_E07000229,Worthing,2019-07-01,73.33,12.9,17.57,Worthing,UK,UKJ2,UKJ27,110025
UK_E07000229,Worthing,2019-10-01,75.41,14.24,17.11,Worthing,UK,UKJ2,UKJ27,110025
UK_E07000229,Worthing,2020-01-01,77.23,13.98,17.19,Worthing,UK,UKJ2,UKJ27,110025
UK_E07000229,Worthing,2020-04-01,77.28,13.85,17.91,Worthing,UK,UKJ2,UKJ27,110025
UK_E07000229,Worthing,2020-07-01,78.61,15.65,16.61,Worthing,UK,UKJ2,UKJ27,110025
UK_E07000229,Worthing,2020-10-01,85.93,16.63,16.43,Worthing,UK,UKJ2,UKJ27,110025
UK_E07000229,Worthing,2021-01-01,102.19,22.26,15.67,Worthing,UK,UKJ2,UKJ27,110025
UK_E07000229,Worthing,2021-04-01,117.17,28.53,15.41,Worthing,UK,UKJ2,UKJ27,110025
UK_E07000229,Worthing,2021-07-01,119.48,27.21,15.56,Worthing,UK,UKJ2,UKJ27,110025
UK_E07000229,Worthing,2021-10-01,138.7,28.96,15.64,Worthing,UK,UKJ2,UKJ27,110025
UK_E07000229,Worthing,2022-01-01,145.34,34.61,14.81,Worthing,UK,UKJ2,UKJ27,110025
UK_E07000237,Worcester,2019-01-01,34.41,11.43,20.24,Worcester,UK,UKG1,UKG12,101891
UK_E07000237,Worcester,2019-04-01,34.8,11.27,21.86,Worcester,UK,UKG1,UKG12,101891
UK_E07000237,Worcester,2019-07-01,33.81,11.76,22.72,Worcester,UK,UKG1,UKG12,101891
UK_E07000237,Worcester,2019-10-01,35.6,13.01,21.68,Worcester,UK,UKG1,UKG12,101891
UK_E07000237,Worcester,2020-01-01,36.35,13.03,19.53,Worcester,UK,UKG1,UKG12,101891
UK_E07000237,Worcester,2020-04-01,35.26,12.49,19.5,Worcester,UK,UKG1,UKG12,101891
UK_E07000237,Worcester,2020-07-01,38.83,13.7,18.7,Worcester,UK,UKG1,UKG12,101891
UK_E07000237,Worcester,2020-10-01,39.33,13.72,17.71,Worcester,UK,UKG1,UKG12,101891
UK_E07000237,Worcester,2021-01-01,43.55,14,14.51,Worcester,UK,UKG1,UKG12,101891
UK_E07000237,Worcester,2021-04-01,49.04,14.67,14.28,Worcester,UK,UKG1,UKG12,101891
UK_E07000237,Worcester,2021-07-01,49.71,14.84,15.48,Worcester,UK,UKG1,UKG12,101891
UK_E07000237,Worcester,2021-10-01,63.5,18.88,14.83,Worcester,UK,UKG1,UKG12,101891
UK_E07000237,Worcester,2022-01-01,82.65,28.23,15.19,Worcester,UK,UKG1,UKG12,101891
UK_E07000238,Wychavon,2019-01-01,33.18,10.41,25.63,Wychavon,UK,UKG1,UKG12,127340
UK_E07000238,Wychavon,2019-04-01,33.68,10.53,27.94,Wychavon,UK,UKG1,UKG12,127340
UK_E07000238,Wychavon,2019-07-01,36.27,11.27,29.46,Wychavon,UK,UKG1,UKG12,127340
UK_E07000238,Wychavon,2019-10-01,34.99,11.47,26.55,Wychavon,UK,UKG1,UKG12,127340
UK_E07000238,Wychavon,2020-01-01,37.5,12.04,23.39,Wychavon,UK,UKG1,UKG12,127340
UK_E07000238,Wychavon,2020-04-01,35.69,12.05,25.93,Wychavon,UK,UKG1,UKG12,127340
UK_E07000238,Wychavon,2020-07-01,39.7,13.87,22.31,Wychavon,UK,UKG1,UKG12,127340
UK_E07000238,Wychavon,2020-10-01,40.39,13.21,25.64,Wychavon,UK,UKG1,UKG12,127340
UK_E07000238,Wychavon,2021-01-01,47.87,15.52,19.47,Wychavon,UK,UKG1,UKG12,127340
UK_E07000238,Wychavon,2021-04-01,57.97,16.82,17.61,Wychavon,UK,UKG1,UKG12,127340
UK_E07000238,Wychavon,2021-07-01,57.4,16.5,18.02,Wychavon,UK,UKG1,UKG12,127340
UK_E07000238,Wychavon,2021-10-01,66.71,18.79,17.43,Wychavon,UK,UKG1,UKG12,127340
UK_E07000238,Wychavon,2022-01-01,74.27,21.59,19.05,Wychavon,UK,UKG1,UKG12,127340
UK_E07000239,Wyre Forest,2019-01-01,48.63,9.69,27.66,Wyre Forest,UK,UKG1,UKG12,101062
UK_E07000239,Wyre Forest,2019-04-01,50.25,10.52,22.44,Wyre Forest,UK,UKG1,UKG12,101062
UK_E07000239,Wyre Forest,2019-07-01,53.9,11.43,24.53,Wyre Forest,UK,UKG1,UKG12,101062
UK_E07000239,Wyre Forest,2019-10-01,54.88,12.39,21.5,Wyre Forest,UK,UKG1,UKG12,101062
UK_E07000239,Wyre Forest,2020-01-01,58.01,12.81,23.99,Wyre Forest,UK,UKG1,UKG12,101062
UK_E07000239,Wyre Forest,2020-04-01,65.47,13.58,21.11,Wyre Forest,UK,UKG1,UKG12,101062
UK_E07000239,Wyre Forest,2020-07-01,59.68,13.3,20.23,Wyre Forest,UK,UKG1,UKG12,101062
UK_E07000239,Wyre Forest,2020-10-01,66.5,14.38,19.35,Wyre Forest,UK,UKG1,UKG12,101062
UK_E07000239,Wyre Forest,2021-01-01,68.86,14.93,16.5,Wyre Forest,UK,UKG1,UKG12,101062
UK_E07000239,Wyre Forest,2021-04-01,75.42,15.22,19.55,Wyre Forest,UK,UKG1,UKG12,101062
UK_E07000239,Wyre Forest,2021-07-01,77.87,15.59,21.18,Wyre Forest,UK,UKG1,UKG12,101062
UK_E07000239,Wyre Forest,2021-10-01,86.6,16.44,20.22,Wyre Forest,UK,UKG1,UKG12,101062
UK_E07000239,Wyre Forest,2022-01-01,95.18,17.66,19.95,Wyre Forest,UK,UKG1,UKG12,101062
UK_E07000240,St Albans,2019-01-01,61.06,10.94,19.42,St Albans,UK,UKH2,UKH23,147373
UK_E07000240,St Albans,2019-04-01,66.37,12.52,20.5,St Albans,UK,UKH2,UKH23,147373
UK_E07000240,St Albans,2019-07-01,69.3,14.1,15.21,St Albans,UK,UKH2,UKH23,147373
UK_E07000240,St Albans,2019-10-01,69.15,14.23,15.61,St Albans,UK,UKH2,UKH23,147373
UK_E07000240,St Albans,2020-01-01,71.12,14.78,14.4,St Albans,UK,UKH2,UKH23,147373
UK_E07000240,St Albans,2020-04-01,72.57,14.11,16.24,St Albans,UK,UKH2,UKH23,147373
UK_E07000240,St Albans,2020-07-01,76.07,16.24,13.95,St Albans,UK,UKH2,UKH23,147373
UK_E07000240,St Albans,2020-10-01,86.37,17.7,12.89,St Albans,UK,UKH2,UKH23,147373
UK_E07000240,St Albans,2021-01-01,91.7,17.31,14.11,St Albans,UK,UKH2,UKH23,147373
UK_E07000240,St Albans,2021-04-01,104.24,20.99,13.35,St Albans,UK,UKH2,UKH23,147373
UK_E07000240,St Albans,2021-07-01,112.62,22.43,13.94,St Albans,UK,UKH2,UKH23,147373
UK_E07000240,St Albans,2021-10-01,121.78,23.53,15.63,St Albans,UK,UKH2,UKH23,147373
UK_E07000240,St Albans,2022-01-01,127.14,25.53,14.56,St Albans,UK,UKH2,UKH23,147373
UK_E07000241,Welwyn Hatfield,2019-01-01,60.1,11.76,22.02,Welwyn Hatfield,UK,UKH2,UKH23,122746
UK_E07000241,Welwyn Hatfield,2019-04-01,64.41,12.4,17.94,Welwyn Hatfield,UK,UKH2,UKH23,122746
UK_E07000241,Welwyn Hatfield,2019-07-01,71.89,14.36,16.31,Welwyn Hatfield,UK,UKH2,UKH23,122746
UK_E07000241,Welwyn Hatfield,2019-10-01,69.06,14.76,16,Welwyn Hatfield,UK,UKH2,UKH23,122746
UK_E07000241,Welwyn Hatfield,2020-01-01,70.93,15.58,19.38,Welwyn Hatfield,UK,UKH2,UKH23,122746
UK_E07000241,Welwyn Hatfield,2020-04-01,74.56,15.51,18.35,Welwyn Hatfield,UK,UKH2,UKH23,122746
UK_E07000241,Welwyn Hatfield,2020-07-01,78.06,17.3,15.11,Welwyn Hatfield,UK,UKH2,UKH23,122746
UK_E07000241,Welwyn Hatfield,2020-10-01,84.72,18.35,13.08,Welwyn Hatfield,UK,UKH2,UKH23,122746
UK_E07000241,Welwyn Hatfield,2021-01-01,88.91,18.96,12.96,Welwyn Hatfield,UK,UKH2,UKH23,122746
UK_E07000241,Welwyn Hatfield,2021-04-01,107.4,20.97,13.25,Welwyn Hatfield,UK,UKH2,UKH23,122746
UK_E07000241,Welwyn Hatfield,2021-07-01,107.64,21.29,13.81,Welwyn Hatfield,UK,UKH2,UKH23,122746
UK_E07000241,Welwyn Hatfield,2021-10-01,119.52,23.68,17.57,Welwyn Hatfield,UK,UKH2,UKH23,122746
UK_E07000241,Welwyn Hatfield,2022-01-01,118.38,23.82,15.11,Welwyn Hatfield,UK,UKH2,UKH23,122746
UK_E07000242,East Hertfordshire,2019-01-01,55.64,12.14,22.71,East Hertfordshire,UK,UKH2,UKH23,148105
UK_E07000242,East Hertfordshire,2019-04-01,57.1,12.08,23.45,East Hertfordshire,UK,UKH2,UKH23,148105
UK_E07000242,East Hertfordshire,2019-07-01,61.95,13.72,21.84,East Hertfordshire,UK,UKH2,UKH23,148105
UK_E07000242,East Hertfordshire,2019-10-01,61.76,14.79,18.8,East Hertfordshire,UK,UKH2,UKH23,148105
UK_E07000242,East Hertfordshire,2020-01-01,62.75,14.79,20.6,East Hertfordshire,UK,UKH2,UKH23,148105
UK_E07000242,East Hertfordshire,2020-04-01,64.71,15.29,20.06,East Hertfordshire,UK,UKH2,UKH23,148105
UK_E07000242,East Hertfordshire,2020-07-01,69.15,16.76,17.6,East Hertfordshire,UK,UKH2,UKH23,148105
UK_E07000242,East Hertfordshire,2020-10-01,74,18.01,15.7,East Hertfordshire,UK,UKH2,UKH23,148105
UK_E07000242,East Hertfordshire,2021-01-01,81.79,19.12,15.16,East Hertfordshire,UK,UKH2,UKH23,148105
UK_E07000242,East Hertfordshire,2021-04-01,95.1,21.06,17.02,East Hertfordshire,UK,UKH2,UKH23,148105
