id,quarter,avg_d,avg_u,avg_l,name
MDA.28_1,2019-07-01,30.97,26.51,41.15,Rîşcani
MDA.28_1,2019-10-01,28.27,26.84,28.33,Rîşcani
MDA.28_1,2020-01-01,30.28,27.57,22.41,Rîşcani
MDA.28_1,2020-04-01,31.52,32.21,24,Rîşcani
MDA.28_1,2020-07-01,43.12,44.09,17.18,Rîşcani
MDA.28_1,2020-10-01,46.06,48.75,13.26,Rîşcani
MDA.28_1,2021-01-01,50.5,52.28,13.93,Rîşcani
MDA.28_1,2021-04-01,81.89,82.36,9.61,Rîşcani
MDA.28_1,2021-07-01,62,58.54,28.93,Rîşcani
MDA.28_1,2021-10-01,98.61,93.88,13.78,Rîşcani
MDA.28_1,2022-01-01,90.35,87.52,9.73,Rîşcani
MDA.28_1,2022-04-01,106.92,105.69,8.99,Rîşcani
MDA.29_1,2019-01-01,28.06,30.53,43.43,Sîngerei
MDA.29_1,2019-04-01,39.31,39.15,12.85,Sîngerei
MDA.29_1,2019-07-01,20.58,17.51,50.25,Sîngerei
MDA.29_1,2019-10-01,25.58,24.91,17.68,Sîngerei
MDA.29_1,2020-01-01,26.57,27.24,21.73,Sîngerei
MDA.29_1,2020-04-01,28.33,31.23,24.93,Sîngerei
MDA.29_1,2020-07-01,24.16,23.55,25.55,Sîngerei
MDA.29_1,2020-10-01,34.67,40.07,20.42,Sîngerei
MDA.29_1,2021-01-01,47.6,47.75,34.58,Sîngerei
MDA.29_1,2021-04-01,53.52,53.45,11.93,Sîngerei
MDA.29_1,2021-07-01,42.49,43.34,21.31,Sîngerei
MDA.29_1,2021-10-01,55.04,53.46,19.33,Sîngerei
MDA.29_1,2022-01-01,57.65,63.14,14.16,Sîngerei
MDA.29_1,2022-04-01,86.14,84.78,17.77,Sîngerei
MDA.3_1,2019-01-01,28,29.39,17.12,Basarabeasca
MDA.3_1,2019-04-01,33.75,36.19,15.23,Basarabeasca
MDA.3_1,2019-07-01,42.65,44.98,12.94,Basarabeasca
MDA.3_1,2019-10-01,41.31,47.85,14.25,Basarabeasca
MDA.3_1,2020-01-01,37.86,39.33,16.06,Basarabeasca
MDA.3_1,2020-04-01,32.41,33.42,12.72,Basarabeasca
MDA.3_1,2020-07-01,32.75,32.58,12.15,Basarabeasca
MDA.3_1,2020-10-01,53.4,56.76,8.97,Basarabeasca
MDA.3_1,2021-01-01,47.31,49.35,9.86,Basarabeasca
MDA.3_1,2021-04-01,51.94,54.99,17.89,Basarabeasca
MDA.3_1,2021-07-01,58.97,59.15,12.92,Basarabeasca
MDA.3_1,2021-10-01,51.86,48.89,13.04,Basarabeasca
MDA.3_1,2022-01-01,71.85,74.21,7.78,Basarabeasca
MDA.3_1,2022-04-01,60.13,65.17,9.18,Basarabeasca
MDA.30_1,2019-01-01,24.43,16.61,13.79,Şoldăneşti
MDA.30_1,2019-04-01,27.08,19.72,120.38,Şoldăneşti
MDA.30_1,2019-07-01,28.36,19.89,31.5,Şoldăneşti
MDA.30_1,2019-10-01,22.26,18.76,33.43,Şoldăneşti
MDA.30_1,2020-01-01,29.31,24.36,23.52,Şoldăneşti
MDA.30_1,2020-04-01,28.56,26.06,20.7,Şoldăneşti
MDA.30_1,2020-07-01,53.88,53.67,16.54,Şoldăneşti
MDA.30_1,2020-10-01,41.49,44.87,12.39,Şoldăneşti
MDA.30_1,2021-01-01,34.84,39.66,34.11,Şoldăneşti
MDA.30_1,2021-04-01,37.97,38.02,19.64,Şoldăneşti
MDA.30_1,2021-07-01,57.84,51.78,10.32,Şoldăneşti
MDA.30_1,2021-10-01,79.36,72.45,15.42,Şoldăneşti
MDA.30_1,2022-01-01,87.11,68.23,13.11,Şoldăneşti
MDA.30_1,2022-04-01,55.15,47.81,22.92,Şoldăneşti
MDA.31_1,2019-01-01,21.02,19.12,67.07,Soroca
MDA.31_1,2019-04-01,21.79,21.86,15.92,Soroca
MDA.31_1,2019-07-01,26.55,25.08,28.88,Soroca
MDA.31_1,2019-10-01,28.91,28.66,31.07,Soroca
MDA.31_1,2020-01-01,20.71,20.94,42.84,Soroca
MDA.31_1,2020-04-01,24.97,26.95,27.71,Soroca
MDA.31_1,2020-07-01,34.19,40.63,30.46,Soroca
MDA.31_1,2020-10-01,34.01,36.77,13.08,Soroca
MDA.31_1,2021-01-01,39.88,44.06,17.07,Soroca
MDA.31_1,2021-04-01,55.7,57.42,13.25,Soroca
MDA.31_1,2021-07-01,38.07,36.8,33.8,Soroca
MDA.31_1,2021-10-01,53.63,54.75,16.65,Soroca
MDA.31_1,2022-01-01,105.37,106.37,10.49,Soroca
MDA.31_1,2022-04-01,98.5,91.7,20.98,Soroca
MDA.32_1,2019-01-01,17.73,17.61,32.6,Ştefan Voda
MDA.32_1,2019-04-01,15.62,14.63,49.81,Ştefan Voda
MDA.32_1,2019-07-01,20.51,20.66,24.34,Ştefan Voda
MDA.32_1,2019-10-01,19.56,18.94,42.93,Ştefan Voda
MDA.32_1,2020-01-01,19.57,19.72,31.01,Ştefan Voda
MDA.32_1,2020-04-01,16.56,14.12,41.03,Ştefan Voda
MDA.32_1,2020-07-01,18.73,17.81,26.4,Ştefan Voda
MDA.32_1,2020-10-01,20.05,18.14,38.12,Ştefan Voda
MDA.32_1,2021-01-01,15.8,14.83,37.52,Ştefan Voda
MDA.32_1,2021-04-01,28.8,28.74,36.15,Ştefan Voda
MDA.32_1,2021-07-01,41.79,37.39,27.74,Ştefan Voda
MDA.32_1,2021-10-01,48.33,49.62,15.19,Ştefan Voda
MDA.32_1,2022-01-01,36.51,37.6,16.77,Ştefan Voda
MDA.32_1,2022-04-01,43.01,34.2,21.45,Ştefan Voda
MDA.33_1,2019-01-01,36.2,30.89,8.9,Străşeni
MDA.33_1,2019-04-01,27.9,25.85,25.09,Străşeni
MDA.33_1,2019-07-01,41.82,39.49,16.09,Străşeni
MDA.33_1,2019-10-01,43.26,42.36,19.32,Străşeni
MDA.33_1,2020-01-01,38.36,39.17,9.56,Străşeni
MDA.33_1,2020-04-01,46.94,48.7,8.39,Străşeni
MDA.33_1,2020-07-01,57.54,55.82,7.33,Străşeni
MDA.33_1,2020-10-01,67.17,71.73,13.74,Străşeni
MDA.33_1,2021-01-01,82.67,73,6.48,Străşeni
MDA.33_1,2021-04-01,71.05,66.45,6.48,Străşeni
MDA.33_1,2021-07-01,71.52,67.42,10.18,Străşeni
MDA.33_1,2021-10-01,92.69,85.46,7.05,Străşeni
MDA.33_1,2022-01-01,91.21,84.73,6.23,Străşeni
MDA.33_1,2022-04-01,80.81,75.07,7.91,Străşeni
MDA.34_1,2019-01-01,20.65,21.33,66.01,Taraclia
MDA.34_1,2019-04-01,18.17,15.67,93.11,Taraclia
MDA.34_1,2019-07-01,28.42,28.21,58.95,Taraclia
MDA.34_1,2019-10-01,38.21,38.43,24.82,Taraclia
MDA.34_1,2020-01-01,37.49,40.3,22.87,Taraclia
MDA.34_1,2020-04-01,37.66,39.43,15.22,Taraclia
MDA.34_1,2020-07-01,39.83,41.16,14.74,Taraclia
MDA.34_1,2020-10-01,40.11,42.88,9.28,Taraclia
MDA.34_1,2021-01-01,49.46,54.99,9.26,Taraclia
MDA.34_1,2021-04-01,50.81,51.16,9.94,Taraclia
MDA.34_1,2021-07-01,49.28,53.18,10.84,Taraclia
MDA.34_1,2021-10-01,62.56,65.58,8.01,Taraclia
MDA.34_1,2022-01-01,58.11,59.44,9.19,Taraclia
MDA.34_1,2022-04-01,71.63,72.5,11.27,Taraclia
MDA.35_1,2019-01-01,22.88,22.92,16.17,Teleneşti
MDA.35_1,2019-04-01,14.88,11.03,92.89,Teleneşti
MDA.35_1,2019-07-01,23.48,21.58,23.38,Teleneşti
MDA.35_1,2019-10-01,32.12,29.14,24.19,Teleneşti
MDA.35_1,2020-01-01,29.24,26.77,14.18,Teleneşti
MDA.35_1,2020-04-01,25.6,23.59,19.83,Teleneşti
MDA.35_1,2020-07-01,33.79,36.14,12.94,Teleneşti
MDA.35_1,2020-10-01,49.26,50.84,10.99,Teleneşti
MDA.35_1,2021-01-01,63.81,63.84,9.89,Teleneşti
MDA.35_1,2021-04-01,60.44,60.44,14.89,Teleneşti
MDA.35_1,2021-07-01,81.71,76.08,11.36,Teleneşti
MDA.35_1,2021-10-01,114.05,102.82,10.65,Teleneşti
MDA.35_1,2022-01-01,111.11,106.94,10.64,Teleneşti
MDA.35_1,2022-04-01,105.23,100.88,24.25,Teleneşti
MDA.36_1,2019-01-01,25.91,28.85,19.88,Transnistria
MDA.36_1,2019-04-01,25.39,26.42,17.83,Transnistria
MDA.36_1,2019-07-01,28.73,30.41,16.7,Transnistria
MDA.36_1,2019-10-01,29.98,32.7,13.32,Transnistria
MDA.36_1,2020-01-01,29.36,31.6,13.16,Transnistria
MDA.36_1,2020-04-01,28.25,30.55,12.45,Transnistria
MDA.36_1,2020-07-01,28.1,29.94,13.42,Transnistria
MDA.36_1,2020-10-01,29.84,32.92,11.86,Transnistria
MDA.36_1,2021-01-01,31.29,33.37,11.41,Transnistria
MDA.36_1,2021-04-01,34.09,35.32,11.91,Transnistria
MDA.36_1,2021-07-01,38.67,39.47,10.11,Transnistria
MDA.36_1,2021-10-01,38.23,41.21,11.02,Transnistria
MDA.36_1,2022-01-01,39.07,40.34,12.07,Transnistria
MDA.36_1,2022-04-01,41.69,45,11.64,Transnistria
MDA.37_1,2019-01-01,34.22,35.09,16.25,Ungheni
MDA.37_1,2019-04-01,34.85,35.02,18.78,Ungheni
MDA.37_1,2019-07-01,39.62,37.06,12.92,Ungheni
MDA.37_1,2019-10-01,38.05,36.61,17.84,Ungheni
MDA.37_1,2020-01-01,31.26,32.11,27.51,Ungheni
MDA.37_1,2020-04-01,34.53,36.85,10.66,Ungheni
MDA.37_1,2020-07-01,43.45,45.86,11.62,Ungheni
MDA.37_1,2020-10-01,49.16,53.42,12.19,Ungheni
MDA.37_1,2021-01-01,42.4,41.16,15.12,Ungheni
MDA.37_1,2021-04-01,54.97,53.41,11.53,Ungheni
MDA.37_1,2021-07-01,48.96,47.82,16.01,Ungheni
MDA.37_1,2021-10-01,65.78,60.33,12.27,Ungheni
MDA.37_1,2022-01-01,76.52,74.53,9.04,Ungheni
MDA.37_1,2022-04-01,88.41,90.14,7.57,Ungheni
MDA.4_1,2019-01-01,26.99,26.55,21.57,Bender
MDA.4_1,2019-04-01,30.42,29.98,23.3,Bender
MDA.4_1,2019-07-01,29.12,29.93,8,Bender
MDA.4_1,2019-10-01,29.98,32.71,6.23,Bender
MDA.4_1,2020-01-01,31.67,35.06,6.89,Bender
MDA.4_1,2020-04-01,33.48,35.76,7.2,Bender
MDA.4_1,2020-07-01,34.35,35.39,7.05,Bender
MDA.4_1,2020-10-01,34.27,38.23,4.62,Bender
MDA.4_1,2021-01-01,31.47,34.24,6.49,Bender
MDA.4_1,2021-04-01,36.52,38.35,9.19,Bender
MDA.4_1,2021-07-01,39.1,41.98,4.03,Bender
MDA.4_1,2021-10-01,39.94,42.77,4.86,Bender
MDA.4_1,2022-01-01,44.48,45.23,4.01,Bender
MDA.4_1,2022-04-01,38.93,39.94,5,Bender
MDA.5_1,2019-01-01,26.74,29.79,39.5,Briceni
MDA.5_1,2019-04-01,23.36,19.37,81.35,Briceni
MDA.5_1,2019-07-01,26.43,25.6,58.33,Briceni
MDA.5_1,2019-10-01,27.66,33.83,34.02,Briceni
MDA.5_1,2020-01-01,29.63,34.35,26.23,Briceni
MDA.5_1,2020-04-01,32,32.65,16.08,Briceni
MDA.5_1,2020-07-01,37.25,40.13,18.18,Briceni
MDA.5_1,2020-10-01,48.82,57,23.68,Briceni
MDA.5_1,2021-01-01,42.93,46.75,14.57,Briceni
MDA.5_1,2021-04-01,47.41,46.16,14.11,Briceni
MDA.5_1,2021-07-01,54.66,52.28,22.84,Briceni
MDA.5_1,2021-10-01,76.15,70.53,12.41,Briceni
MDA.5_1,2022-01-01,79.73,68.01,15.07,Briceni
MDA.5_1,2022-04-01,74.26,67.99,18.94,Briceni
MDA.6_1,2019-01-01,23.48,24.83,39.82,Cahul
MDA.6_1,2019-04-01,32.99,31.48,23.59,Cahul
MDA.6_1,2019-07-01,32.27,27.12,28.43,Cahul
MDA.6_1,2019-10-01,35.51,34.09,22.4,Cahul
MDA.6_1,2020-01-01,37.75,37.31,14.79,Cahul
MDA.6_1,2020-04-01,72.42,76,11.78,Cahul
MDA.6_1,2020-07-01,54.2,54.57,13.8,Cahul
MDA.6_1,2020-10-01,55.7,55.49,8.37,Cahul
MDA.6_1,2021-01-01,72.01,74.28,13.77,Cahul
MDA.6_1,2021-04-01,78.08,75.79,9.79,Cahul
MDA.6_1,2021-07-01,115.11,120.52,13,Cahul
MDA.6_1,2021-10-01,135.2,134.65,8.03,Cahul
MDA.6_1,2022-01-01,97.07,89.81,9.52,Cahul
MDA.6_1,2022-04-01,84.34,77.75,13.76,Cahul
MDA.7_1,2019-01-01,13.82,10.61,114.3,Calarasi
MDA.7_1,2019-04-01,47.33,58.44,29.83,Calarasi
MDA.7_1,2019-07-01,26.05,42.71,24.27,Calarasi
MDA.7_1,2019-10-01,31.98,32.5,15.22,Calarasi
MDA.7_1,2020-01-01,30.72,29.83,16.07,Calarasi
MDA.7_1,2020-04-01,27.19,27.04,22.56,Calarasi
MDA.7_1,2020-07-01,46.33,46.02,15.91,Calarasi
MDA.7_1,2020-10-01,47.62,49.08,11.78,Calarasi
MDA.7_1,2021-01-01,101.44,103.81,14.38,Calarasi
MDA.7_1,2021-04-01,59.76,58.9,13.06,Calarasi
MDA.7_1,2021-07-01,53.03,51.35,22.29,Calarasi
MDA.7_1,2021-10-01,52.35,50.98,18.87,Calarasi
MDA.7_1,2022-01-01,86.68,82.08,10.15,Calarasi
MDA.7_1,2022-04-01,97.12,99.59,10.49,Calarasi
MDA.8_1,2019-01-01,8.71,4.75,55.51,Cantemir
MDA.8_1,2019-04-01,11.41,8.08,39.11,Cantemir
MDA.8_1,2019-07-01,15.46,13.25,36.59,Cantemir
MDA.8_1,2019-10-01,22.64,23.49,24.57,Cantemir
MDA.8_1,2020-01-01,19.7,19.79,29.62,Cantemir
MDA.8_1,2020-04-01,15.54,10.43,51.73,Cantemir
MDA.8_1,2020-07-01,22.08,19.23,27.3,Cantemir
MDA.8_1,2020-10-01,32.89,33.61,27.24,Cantemir
MDA.8_1,2021-01-01,33.76,36.84,25.38,Cantemir
MDA.8_1,2021-04-01,30.51,30.35,26.08,Cantemir
MDA.8_1,2021-07-01,37.23,34.38,29.39,Cantemir
MDA.8_1,2021-10-01,51.79,44.7,27.36,Cantemir
MDA.8_1,2022-01-01,43.2,37.74,22.87,Cantemir
MDA.8_1,2022-04-01,35.5,36.36,23.81,Cantemir
MDA.9_1,2019-01-01,27.73,22.07,21.4,Causeni
MDA.9_1,2019-04-01,32.69,26.46,30.04,Causeni
MDA.9_1,2019-07-01,20.21,18.45,27.74,Causeni
MDA.9_1,2019-10-01,26.44,25.33,22.67,Causeni
MDA.9_1,2020-01-01,23.25,24.32,35.65,Causeni
MDA.9_1,2020-04-01,28.66,30.45,22.61,Causeni
MDA.9_1,2020-07-01,41.86,41,12.85,Causeni
MDA.9_1,2020-10-01,43.11,42.5,11.67,Causeni
MDA.9_1,2021-01-01,46.37,47.18,9.9,Causeni
MDA.9_1,2021-04-01,44.66,45.55,21.3,Causeni
MDA.9_1,2021-07-01,56.22,55.64,13.26,Causeni
MDA.9_1,2021-10-01,73.4,77.83,9.24,Causeni
MDA.9_1,2022-01-01,71.74,72.93,8.34,Causeni
MDA.9_1,2022-04-01,61.03,59.23,13.55,Causeni
ME00,2019-01-01,30.44,5.7,24.56,Crna Gora
ME00,2019-04-01,28.27,5.67,23.95,Crna Gora
ME00,2019-07-01,28.53,5.98,25.64,Crna Gora
ME00,2019-10-01,41.8,7.05,15.36,Crna Gora
ME00,2020-01-01,46.03,5.69,13.86,Crna Gora
ME00,2020-04-01,47.84,7.17,13.86,Crna Gora
ME00,2020-07-01,44.84,7.42,13.92,Crna Gora
ME00,2020-10-01,53.63,8.68,13.99,Crna Gora
ME00,2021-01-01,55.78,8.89,13.37,Crna Gora
ME00,2021-04-01,52.23,8.48,11.83,Crna Gora
ME00,2021-07-01,43.67,7.56,13.84,Crna Gora
ME00,2021-10-01,70,11.67,11.78,Crna Gora
ME00,2022-01-01,73.55,11.48,10.6,Crna Gora
ME00,2022-04-01,68.54,11.65,11.83,Crna Gora
MK00,2019-01-01,20.56,9.9,32.78,Severna Makedonija
MK00,2019-04-01,22.21,10.93,27.04,Severna Makedonija
MK00,2019-07-01,21.96,10.85,28.46,Severna Makedonija
MK00,2019-10-01,22.88,11.56,25.35,Severna Makedonija
MK00,2020-01-01,22.81,12.23,25.32,Severna Makedonija
MK00,2020-04-01,23.93,12.99,22.49,Severna Makedonija
MK00,2020-07-01,25.03,14.12,20.6,Severna Makedonija
MK00,2020-10-01,24.85,14.44,22.68,Severna Makedonija
MK00,2021-01-01,25.68,14.67,20.62,Severna Makedonija
MK00,2021-04-01,29.82,17.21,17.87,Severna Makedonija
MK00,2021-07-01,30.95,18.14,17.53,Severna Makedonija
MK00,2021-10-01,33.2,19.4,17.04,Severna Makedonija
MK00,2022-01-01,33.18,19.78,17.28,Severna Makedonija
MK00,2022-04-01,33.35,21.78,17.38,Severna Makedonija
MT00,2019-01-01,70.19,11.7,14.48,Malta
MT00,2019-04-01,67.07,11.89,13.75,Malta
MT00,2019-07-01,76.63,13.56,12.65,Malta
MT00,2019-10-01,76.67,13.72,11.78,Malta
MT00,2020-01-01,80.88,13.6,11.95,Malta
MT00,2020-04-01,88.33,13.79,10.92,Malta
MT00,2020-07-01,88.16,14.06,10.94,Malta
MT00,2020-10-01,97.54,15.1,10.91,Malta
MT00,2021-01-01,115.69,17.26,10.43,Malta
MT00,2021-04-01,117.04,17.71,10.07,Malta
MT00,2021-07-01,112.36,18.53,10.33,Malta
MT00,2021-10-01,135.22,21.23,9.65,Malta
MT00,2022-01-01,144.98,24.44,9.6,Malta
MT00,2022-04-01,136.46,25.65,9.96,Malta
NL11,2019-01-01,71.23,24.95,19.27,Groningen
NL11,2019-04-01,91.05,27.38,17.36,Groningen
NL11,2019-07-01,83.12,30.26,18.44,Groningen
NL11,2019-10-01,87.88,32.36,15.77,Groningen
NL11,2020-01-01,85.33,33.96,14.53,Groningen
NL11,2020-04-01,89.45,37.3,14.5,Groningen
NL11,2020-07-01,91.15,41.11,14.03,Groningen
NL11,2020-10-01,102.82,43.16,13.14,Groningen
NL11,2021-01-01,107.37,46.63,13.5,Groningen
NL11,2021-04-01,130.46,44.69,13.59,Groningen
NL11,2021-07-01,126.82,54.28,13.54,Groningen
NL11,2021-10-01,135.66,57.38,13.44,Groningen
NL11,2022-01-01,140.59,64.4,13.37,Groningen
NL11,2022-04-01,136.71,62.67,14.33,Groningen
NL12,2019-01-01,72.73,26.74,19.4,Friesland (NL)
NL12,2019-04-01,77.22,25.3,20.32,Friesland (NL)
NL12,2019-07-01,77.63,28.05,18.5,Friesland (NL)
NL12,2019-10-01,82.21,37.32,15.52,Friesland (NL)
NL12,2020-01-01,86.78,42.29,14.58,Friesland (NL)
NL12,2020-04-01,86.89,46.14,14.4,Friesland (NL)
NL12,2020-07-01,85.26,49.23,14.73,Friesland (NL)
NL12,2020-10-01,104.05,64.33,13.55,Friesland (NL)
NL12,2021-01-01,111.11,66.97,12.48,Friesland (NL)
NL12,2021-04-01,120.6,60.69,13.11,Friesland (NL)
NL12,2021-07-01,117.8,66.7,12.77,Friesland (NL)
NL12,2021-10-01,137.95,87.17,12.14,Friesland (NL)
NL12,2022-01-01,143.98,91.19,12.1,Friesland (NL)
NL12,2022-04-01,134.01,85.39,12.25,Friesland (NL)
NL13,2019-01-01,76.25,33.31,17.48,Drenthe
NL13,2019-04-01,83.94,33.01,18.92,Drenthe
NL13,2019-07-01,80.72,38.21,17.04,Drenthe
NL13,2019-10-01,84.3,45.8,14.53,Drenthe
NL13,2020-01-01,91.74,54.36,12.83,Drenthe
NL13,2020-04-01,92.53,63.76,12.39,Drenthe
NL13,2020-07-01,94.38,67.64,12.27,Drenthe
NL13,2020-10-01,107.44,72.52,11.05,Drenthe
NL13,2021-01-01,114.63,78.59,11.21,Drenthe
NL13,2021-04-01,124.54,67.6,12.14,Drenthe
NL13,2021-07-01,124.41,74.7,12.01,Drenthe
NL13,2021-10-01,143.28,93.69,11.44,Drenthe
NL13,2022-01-01,149.59,107.97,10.96,Drenthe
NL13,2022-04-01,143.41,103.59,11.71,Drenthe
NL21,2019-01-01,81.5,54.28,12.18,Overijssel
NL21,2019-04-01,87.73,51.51,12.4,Overijssel
NL21,2019-07-01,85.11,57.47,11.51,Overijssel
NL21,2019-10-01,87.02,63.38,10.46,Overijssel
NL21,2020-01-01,93.52,73.27,9.45,Overijssel
NL21,2020-04-01,94.32,75.51,9.8,Overijssel
NL21,2020-07-01,97.07,80.54,10.2,Overijssel
NL21,2020-10-01,107.73,88.06,9.28,Overijssel
NL21,2021-01-01,117.17,99.28,9.3,Overijssel
NL21,2021-04-01,125.95,88.19,10.06,Overijssel
NL21,2021-07-01,129.27,98.27,9.76,Overijssel
NL21,2021-10-01,143.81,113.61,9.74,Overijssel
NL21,2022-01-01,154.2,124.1,9.28,Overijssel
NL21,2022-04-01,149.93,121.9,9.82,Overijssel
NL22,2019-01-01,80.82,46.07,13.69,Gelderland
NL22,2019-04-01,87.95,43.31,14.5,Gelderland
NL22,2019-07-01,87.47,49.82,12.42,Gelderland
NL22,2019-10-01,91.1,57.56,11.09,Gelderland
NL22,2020-01-01,96.63,64.86,10.24,Gelderland
NL22,2020-04-01,95.25,66.11,10.82,Gelderland
NL22,2020-07-01,97.83,70.41,10.7,Gelderland
NL22,2020-10-01,109.53,78.39,9.98,Gelderland
NL22,2021-01-01,118.22,84.06,10.03,Gelderland
NL22,2021-04-01,126.62,77.94,10.67,Gelderland
NL22,2021-07-01,130.23,90.67,10.48,Gelderland
NL22,2021-10-01,143.01,105.91,10.08,Gelderland
NL22,2022-01-01,152.28,120.95,9.28,Gelderland
NL22,2022-04-01,146.71,116.04,9.62,Gelderland
NL23,2019-01-01,98.65,68.03,10.5,Flevoland
NL23,2019-04-01,105.78,65.34,11.47,Flevoland
NL23,2019-07-01,107.37,79.12,9.54,Flevoland
NL23,2019-10-01,112.21,89.29,8.88,Flevoland
NL23,2020-01-01,120.33,100.82,8.06,Flevoland
NL23,2020-04-01,125.07,106.89,8.32,Flevoland
NL23,2020-07-01,129.6,115.83,8.42,Flevoland
NL23,2020-10-01,139.63,118.6,7.73,Flevoland
NL23,2021-01-01,146.35,125.86,7.43,Flevoland
NL23,2021-04-01,158.37,121.64,7.65,Flevoland
NL23,2021-07-01,159.74,130.71,7.64,Flevoland
NL23,2021-10-01,168.76,142.42,7.88,Flevoland
NL23,2022-01-01,174.39,155.62,7.34,Flevoland
NL23,2022-04-01,176.71,151.38,7.85,Flevoland
NL31,2019-01-01,86.85,46.47,11.88,Utrecht
NL31,2019-04-01,95.02,45.43,12.42,Utrecht
NL31,2019-07-01,92.17,50.88,11.36,Utrecht
NL31,2019-10-01,97.57,56.89,10.02,Utrecht
NL31,2020-01-01,101.51,65.25,9.36,Utrecht
NL31,2020-04-01,104.22,68.75,9.69,Utrecht
NL31,2020-07-01,109.25,74.18,9.7,Utrecht
NL31,2020-10-01,116.68,76.66,9.07,Utrecht
NL31,2021-01-01,123.46,79.6,9.64,Utrecht
NL31,2021-04-01,137.74,75.3,9.68,Utrecht
NL31,2021-07-01,141.91,88.51,9.5,Utrecht
NL31,2021-10-01,151.83,97.03,9.4,Utrecht
NL31,2022-01-01,157.67,108.6,9.03,Utrecht
NL31,2022-04-01,157.59,106.45,9,Utrecht
NL32,2019-01-01,85.77,34.83,12.67,Noord-Holland
NL32,2019-04-01,96.24,34.08,12.7,Noord-Holland
NL32,2019-07-01,94.82,37.49,11.4,Noord-Holland
NL32,2019-10-01,98.42,44.39,10.42,Noord-Holland
NL32,2020-01-01,101.69,47.43,10.06,Noord-Holland
NL32,2020-04-01,105.73,49.37,10.2,Noord-Holland
NL32,2020-07-01,107.78,54.55,10.26,Noord-Holland
NL32,2020-10-01,119.78,56.06,10.01,Noord-Holland
NL32,2021-01-01,124.59,59.86,10.08,Noord-Holland
NL32,2021-04-01,144.49,54.69,10.23,Noord-Holland
NL32,2021-07-01,142.64,61.53,10.03,Noord-Holland
NL32,2021-10-01,153.23,69.14,9.98,Noord-Holland
NL32,2022-01-01,157.26,77.68,9.59,Noord-Holland
NL32,2022-04-01,156.46,77.8,9.9,Noord-Holland
NL33,2019-01-01,82.84,33.67,14.46,Zuid-Holland
NL33,2019-04-01,96.59,34.07,14.38,Zuid-Holland
NL33,2019-07-01,94.43,37.77,12.87,Zuid-Holland
NL33,2019-10-01,97.22,42.85,11.2,Zuid-Holland
NL33,2020-01-01,100.52,46.76,11.11,Zuid-Holland
NL33,2020-04-01,103.46,50.89,11.41,Zuid-Holland
NL33,2020-07-01,106.58,52.39,11.15,Zuid-Holland
NL33,2020-10-01,113.68,55.57,10.99,Zuid-Holland
NL33,2021-01-01,122.91,62.19,11.09,Zuid-Holland
NL33,2021-04-01,138.83,59.05,11.7,Zuid-Holland
NL33,2021-07-01,140.77,60.23,11.24,Zuid-Holland
NL33,2021-10-01,147.37,66.93,11.54,Zuid-Holland
NL33,2022-01-01,152.39,76.29,10.57,Zuid-Holland
NL33,2022-04-01,156.11,80.1,10.55,Zuid-Holland
NL34,2019-01-01,75.37,15.37,15.5,Zeeland
NL34,2019-04-01,64.88,14.41,18.58,Zeeland
NL34,2019-07-01,68.81,14.53,15.46,Zeeland
NL34,2019-10-01,78.97,18.53,12.34,Zeeland
NL34,2020-01-01,90.79,21.2,11.76,Zeeland
NL34,2020-04-01,88.56,28.49,12.81,Zeeland
NL34,2020-07-01,86.44,27.08,13.89,Zeeland
NL34,2020-10-01,99.38,33.06,12.7,Zeeland
NL34,2021-01-01,108.77,39.1,12.62,Zeeland
NL34,2021-04-01,99.43,42.72,13.22,Zeeland
NL34,2021-07-01,100.91,41.76,13.18,Zeeland
NL34,2021-10-01,133.83,59.71,12.39,Zeeland
NL34,2022-01-01,144.68,64.89,12.9,Zeeland
NL34,2022-04-01,128.76,64.95,13.31,Zeeland
NL41,2019-01-01,85.95,39.87,13.55,Noord-Brabant
NL41,2019-04-01,95.74,38.75,13.88,Noord-Brabant
NL41,2019-07-01,94.33,44.97,12.87,Noord-Brabant
NL41,2019-10-01,97.68,51.85,11.57,Noord-Brabant
NL41,2020-01-01,101.71,56.13,11.2,Noord-Brabant
NL41,2020-04-01,101.89,60.37,11.57,Noord-Brabant
NL41,2020-07-01,101.38,63.1,11.75,Noord-Brabant
NL41,2020-10-01,113.02,70.68,11.33,Noord-Brabant
NL41,2021-01-01,120.65,72.33,11.23,Noord-Brabant
NL41,2021-04-01,135.47,67.15,11.83,Noord-Brabant
NL41,2021-07-01,136.86,75.45,11.86,Noord-Brabant
NL41,2021-10-01,149.75,87.33,11.82,Noord-Brabant
NL41,2022-01-01,153.35,92.93,11.39,Noord-Brabant
NL41,2022-04-01,152.26,93.13,11.17,Noord-Brabant
NL42,2019-01-01,79.45,31.12,14.79,Limburg (NL)
NL42,2019-04-01,89.87,28.77,16.04,Limburg (NL)
NL42,2019-07-01,87.55,31.45,14.81,Limburg (NL)
NL42,2019-10-01,89.71,35.14,14.55,Limburg (NL)
NL42,2020-01-01,91.63,39.07,13.64,Limburg (NL)
NL42,2020-04-01,89.26,40.79,13.51,Limburg (NL)
NL42,2020-07-01,84.63,40.53,14.1,Limburg (NL)
NL42,2020-10-01,89.73,41.38,14.12,Limburg (NL)
NL42,2021-01-01,101.24,44.99,13.76,Limburg (NL)
