id,quarter,avg_d,avg_u,avg_l,name
RO_75098,2020-10-01,118.47,103.36,9.84,Municipiul Galaţi
RO_75098,2021-01-01,132.13,111.78,12.17,Municipiul Galaţi
RO_75098,2021-04-01,167.39,121.96,11.95,Municipiul Galaţi
RO_75098,2021-07-01,160.04,116.47,14.8,Municipiul Galaţi
RO_75098,2021-10-01,182.65,145.77,11.27,Municipiul Galaţi
RO_75098,2022-01-01,184.05,144,12.29,Municipiul Galaţi
RO_75098,2022-04-01,182.85,142.49,13.21,Municipiul Galaţi
RO_9262,2019-01-01,96.37,90.33,9.19,Municipiul Arad
RO_9262,2019-04-01,87.15,80.08,9.22,Municipiul Arad
RO_9262,2019-07-01,91.43,89.14,7.9,Municipiul Arad
RO_9262,2019-10-01,101.9,95.08,6.54,Municipiul Arad
RO_9262,2020-01-01,110.05,106.95,7.39,Municipiul Arad
RO_9262,2020-04-01,119.2,113.26,6.74,Municipiul Arad
RO_9262,2020-07-01,126.11,119.93,7.21,Municipiul Arad
RO_9262,2020-10-01,142.47,131.17,5.93,Municipiul Arad
RO_9262,2021-01-01,147.81,134.22,5.91,Municipiul Arad
RO_9262,2021-04-01,160.11,142.57,6.07,Municipiul Arad
RO_9262,2021-07-01,177.08,155.67,5.27,Municipiul Arad
RO_9262,2021-10-01,190.91,177.61,4.98,Municipiul Arad
RO_9262,2022-01-01,193.86,186.26,5.73,Municipiul Arad
RO_9262,2022-04-01,199.54,187.76,5.79,Municipiul Arad
RO_95060,2019-01-01,102.88,81.86,10.07,Municipiul Iaşi
RO_95060,2019-04-01,101.5,81.52,13.01,Municipiul Iaşi
RO_95060,2019-07-01,107.64,84.89,9.95,Municipiul Iaşi
RO_95060,2019-10-01,117.95,96.5,9.85,Municipiul Iaşi
RO_95060,2020-01-01,121.93,102.77,7.19,Municipiul Iaşi
RO_95060,2020-04-01,130.88,111,7.1,Municipiul Iaşi
RO_95060,2020-07-01,134.36,115.54,7.94,Municipiul Iaşi
RO_95060,2020-10-01,150.89,128.92,6.59,Municipiul Iaşi
RO_95060,2021-01-01,161.68,134.18,5.92,Municipiul Iaşi
RO_95060,2021-04-01,173.58,144.41,6.02,Municipiul Iaşi
RO_95060,2021-07-01,166.91,136.54,8.39,Municipiul Iaşi
RO_95060,2021-10-01,194.29,170.38,5.82,Municipiul Iaşi
RO_95060,2022-01-01,187.79,164.08,6.4,Municipiul Iaşi
RO_95060,2022-04-01,196.97,171.83,7.02,Municipiul Iaşi
RS_70106,2019-01-01,51.53,8.39,13.26,Belgrade - Voždovac
RS_70106,2019-04-01,52.46,9.61,13.65,Belgrade - Voždovac
RS_70106,2019-07-01,54.36,10.93,11.34,Belgrade - Voždovac
RS_70106,2019-10-01,55.69,12.86,12.3,Belgrade - Voždovac
RS_70106,2020-01-01,57.74,14.82,10.37,Belgrade - Voždovac
RS_70106,2020-04-01,68.08,19.05,10.5,Belgrade - Voždovac
RS_70106,2020-07-01,71.91,21.31,11.49,Belgrade - Voždovac
RS_70106,2020-10-01,76.16,22.43,9.73,Belgrade - Voždovac
RS_70106,2021-01-01,85.85,24.71,9.02,Belgrade - Voždovac
RS_70106,2021-04-01,91.94,24.64,9.23,Belgrade - Voždovac
RS_70106,2021-07-01,94.83,26.43,9.12,Belgrade - Voždovac
RS_70106,2021-10-01,102.07,28.42,8.81,Belgrade - Voždovac
RS_70106,2022-01-01,106.65,30.09,8.47,Belgrade - Voždovac
RS_70106,2022-04-01,113.16,32.07,8.81,Belgrade - Voždovac
RS_70149,2019-01-01,48.68,8.13,14.05,Belgrade - Zvezdara
RS_70149,2019-04-01,54.28,9.33,14.61,Belgrade - Zvezdara
RS_70149,2019-07-01,55.35,11.33,11.51,Belgrade - Zvezdara
RS_70149,2019-10-01,54.49,11.14,11.71,Belgrade - Zvezdara
RS_70149,2020-01-01,61.52,14.42,12.02,Belgrade - Zvezdara
RS_70149,2020-04-01,70.68,19.18,10.83,Belgrade - Zvezdara
RS_70149,2020-07-01,76.8,21.45,11.31,Belgrade - Zvezdara
RS_70149,2020-10-01,80.3,22.82,11.09,Belgrade - Zvezdara
RS_70149,2021-01-01,89.36,24.98,9.76,Belgrade - Zvezdara
RS_70149,2021-04-01,101.19,27.3,9.61,Belgrade - Zvezdara
RS_70149,2021-07-01,104.25,28.68,8.95,Belgrade - Zvezdara
RS_70149,2021-10-01,111.03,30.29,9.23,Belgrade - Zvezdara
RS_70149,2022-01-01,115.39,34.06,9,Belgrade - Zvezdara
RS_70149,2022-04-01,122.6,34.06,9.42,Belgrade - Zvezdara
RS_70157,2019-01-01,47.07,8.45,10.98,Belgrade - Zemun
RS_70157,2019-04-01,53.38,9.62,11.26,Belgrade - Zemun
RS_70157,2019-07-01,51.67,11.08,11.18,Belgrade - Zemun
RS_70157,2019-10-01,53.16,13.06,10.35,Belgrade - Zemun
RS_70157,2020-01-01,57.71,14.1,10.99,Belgrade - Zemun
RS_70157,2020-04-01,67.45,19.95,9.37,Belgrade - Zemun
RS_70157,2020-07-01,73.78,21.45,9.57,Belgrade - Zemun
RS_70157,2020-10-01,71.88,23.08,10.04,Belgrade - Zemun
RS_70157,2021-01-01,83.37,25.08,8.78,Belgrade - Zemun
RS_70157,2021-04-01,90.24,27.27,8.5,Belgrade - Zemun
RS_70157,2021-07-01,94.31,28.23,8.01,Belgrade - Zemun
RS_70157,2021-10-01,101.97,31.27,8.5,Belgrade - Zemun
RS_70157,2022-01-01,107.29,32.84,8.52,Belgrade - Zemun
RS_70157,2022-04-01,108.76,34.82,7.96,Belgrade - Zemun
RS_70181,2019-01-01,49.14,11.58,11.67,Belgrade - Novi Beograd
RS_70181,2019-04-01,52.44,13.23,12.77,Belgrade - Novi Beograd
RS_70181,2019-07-01,54.07,14.91,9.75,Belgrade - Novi Beograd
RS_70181,2019-10-01,54.63,17.32,8.85,Belgrade - Novi Beograd
RS_70181,2020-01-01,57.84,18.61,8.96,Belgrade - Novi Beograd
RS_70181,2020-04-01,67.95,22.08,8.52,Belgrade - Novi Beograd
RS_70181,2020-07-01,75,24.43,8.45,Belgrade - Novi Beograd
RS_70181,2020-10-01,76.34,25.92,9.03,Belgrade - Novi Beograd
RS_70181,2021-01-01,86.32,29.07,8.74,Belgrade - Novi Beograd
RS_70181,2021-04-01,98.49,35.43,7.63,Belgrade - Novi Beograd
RS_70181,2021-07-01,103.08,37.96,6.5,Belgrade - Novi Beograd
RS_70181,2021-10-01,112.68,41.09,6.94,Belgrade - Novi Beograd
RS_70181,2022-01-01,115.59,45.43,6.22,Belgrade - Novi Beograd
RS_70181,2022-04-01,120.47,48.22,6.86,Belgrade - Novi Beograd
RS_70203,2019-01-01,42.12,8.77,16.67,Belgrade - Palilula
RS_70203,2019-04-01,46.84,10.37,12.64,Belgrade - Palilula
RS_70203,2019-07-01,46.47,11.95,12.41,Belgrade - Palilula
RS_70203,2019-10-01,46.22,12.74,11.04,Belgrade - Palilula
RS_70203,2020-01-01,48.61,13.39,11.78,Belgrade - Palilula
RS_70203,2020-04-01,55.16,17.22,10.41,Belgrade - Palilula
RS_70203,2020-07-01,60.32,19.17,11.32,Belgrade - Palilula
RS_70203,2020-10-01,64.19,19.44,11,Belgrade - Palilula
RS_70203,2021-01-01,68.86,20.66,9.77,Belgrade - Palilula
RS_70203,2021-04-01,78.87,23.47,9.51,Belgrade - Palilula
RS_70203,2021-07-01,83.08,24.99,8.66,Belgrade - Palilula
RS_70203,2021-10-01,85.43,26.29,9.75,Belgrade - Palilula
RS_70203,2022-01-01,86.16,25.69,9.82,Belgrade - Palilula
RS_70203,2022-04-01,94.96,31.7,8.91,Belgrade - Palilula
RS_70211,2019-01-01,44.09,6.59,21.95,Belgrade - Rakovica
RS_70211,2019-04-01,52.29,9.75,11.86,Belgrade - Rakovica
RS_70211,2019-07-01,55.84,12.36,10.63,Belgrade - Rakovica
RS_70211,2019-10-01,57.48,14.64,10.2,Belgrade - Rakovica
RS_70211,2020-01-01,60.54,16.57,9.55,Belgrade - Rakovica
RS_70211,2020-04-01,68.32,20.96,9.98,Belgrade - Rakovica
RS_70211,2020-07-01,70,22.39,12.17,Belgrade - Rakovica
RS_70211,2020-10-01,83.86,25.32,9.47,Belgrade - Rakovica
RS_70211,2021-01-01,94.16,27.67,7.65,Belgrade - Rakovica
RS_70211,2021-04-01,93.83,26.56,8.88,Belgrade - Rakovica
RS_70211,2021-07-01,99.87,27.13,8.62,Belgrade - Rakovica
RS_70211,2021-10-01,104.57,29.72,7.97,Belgrade - Rakovica
RS_70211,2022-01-01,107.19,31.59,8.44,Belgrade - Rakovica
RS_70211,2022-04-01,118.82,35.84,7.92,Belgrade - Rakovica
RS_70254,2019-01-01,44.14,7.38,17.35,Belgrade - Čukarica
RS_70254,2019-04-01,51.79,8.52,14.74,Belgrade - Čukarica
RS_70254,2019-07-01,54.49,10.56,14.76,Belgrade - Čukarica
RS_70254,2019-10-01,56.95,11.32,12.32,Belgrade - Čukarica
RS_70254,2020-01-01,60.79,14.09,12.1,Belgrade - Čukarica
RS_70254,2020-04-01,72.04,20.15,10.99,Belgrade - Čukarica
RS_70254,2020-07-01,75.17,22.3,10.76,Belgrade - Čukarica
RS_70254,2020-10-01,80.54,23.2,10.7,Belgrade - Čukarica
RS_70254,2021-01-01,85.56,24.93,10.87,Belgrade - Čukarica
RS_70254,2021-04-01,93.56,26.68,9.53,Belgrade - Čukarica
RS_70254,2021-07-01,102.86,29.49,9.37,Belgrade - Čukarica
RS_70254,2021-10-01,106.49,30.97,8.9,Belgrade - Čukarica
RS_70254,2022-01-01,113.69,32.62,8.97,Belgrade - Čukarica
RS_70254,2022-04-01,120.92,34.95,9.37,Belgrade - Čukarica
RS_70645,2019-01-01,39.09,6.51,18.38,Kragujevac
RS_70645,2019-04-01,40.71,6.94,18.79,Kragujevac
RS_70645,2019-07-01,46.48,8.7,14.67,Kragujevac
RS_70645,2019-10-01,47.38,8.61,16.32,Kragujevac
RS_70645,2020-01-01,46.1,8.5,14.29,Kragujevac
RS_70645,2020-04-01,54.63,9.65,13.94,Kragujevac
RS_70645,2020-07-01,66.07,14.93,13.85,Kragujevac
RS_70645,2020-10-01,68.21,18.06,12.07,Kragujevac
RS_70645,2021-01-01,74.88,19.97,12.22,Kragujevac
RS_70645,2021-04-01,85.47,22.41,10.97,Kragujevac
RS_70645,2021-07-01,81.78,23.58,12.08,Kragujevac
RS_70645,2021-10-01,93.42,24.9,12.33,Kragujevac
RS_70645,2022-01-01,86.61,23.81,11.3,Kragujevac
RS_70645,2022-04-01,90.65,25.08,11.4,Kragujevac
RS_70653,2019-01-01,29.02,4.6,35.29,Kraljevo
RS_70653,2019-04-01,36.9,6.34,27.28,Kraljevo
RS_70653,2019-07-01,38.64,8.34,23.02,Kraljevo
RS_70653,2019-10-01,40.28,9.32,18.85,Kraljevo
RS_70653,2020-01-01,42.61,11.55,16.46,Kraljevo
RS_70653,2020-04-01,47.3,13.23,15.19,Kraljevo
RS_70653,2020-07-01,49.23,12.9,15.7,Kraljevo
RS_70653,2020-10-01,54.7,15.51,13.68,Kraljevo
RS_70653,2021-01-01,59.52,16.43,15.57,Kraljevo
RS_70653,2021-04-01,60.91,16.53,13.16,Kraljevo
RS_70653,2021-07-01,59.96,16.32,15.43,Kraljevo
RS_70653,2021-10-01,84.58,22.11,12.42,Kraljevo
RS_70653,2022-01-01,84.23,23.82,13.19,Kraljevo
RS_70653,2022-04-01,88.91,27.13,12.76,Kraljevo
RS_70670,2019-01-01,31.27,5.85,22.15,Kruševac
RS_70670,2019-04-01,34.09,7.48,27.84,Kruševac
RS_70670,2019-07-01,35.32,7.99,23.97,Kruševac
RS_70670,2019-10-01,32.67,7.79,21.09,Kruševac
RS_70670,2020-01-01,34.68,9.25,19.82,Kruševac
RS_70670,2020-04-01,38.97,10.73,18.82,Kruševac
RS_70670,2020-07-01,43.28,12.93,18.19,Kruševac
RS_70670,2020-10-01,41.01,11.42,20.2,Kruševac
RS_70670,2021-01-01,47.44,13.42,18.81,Kruševac
RS_70670,2021-04-01,53.19,16.31,19.18,Kruševac
RS_70670,2021-07-01,43.51,13.2,24.59,Kruševac
RS_70670,2021-10-01,61.04,17.78,16.15,Kruševac
RS_70670,2022-01-01,63.05,19.36,17.12,Kruševac
RS_70670,2022-04-01,61.62,19.52,16.18,Kruševac
RS_70726,2019-01-01,25.37,5.64,31.46,Leskovac
RS_70726,2019-04-01,33.7,7.41,22.11,Leskovac
RS_70726,2019-07-01,37.96,10.86,16.44,Leskovac
RS_70726,2019-10-01,37.84,13.51,14.03,Leskovac
RS_70726,2020-01-01,39.12,13.12,13.16,Leskovac
RS_70726,2020-04-01,41.83,13.61,13.09,Leskovac
RS_70726,2020-07-01,44.6,15.12,13.47,Leskovac
RS_70726,2020-10-01,43.09,14.1,12.48,Leskovac
RS_70726,2021-01-01,50.56,16,12.69,Leskovac
RS_70726,2021-04-01,57.12,18.28,10.86,Leskovac
RS_70726,2021-07-01,55.54,18.2,11.79,Leskovac
RS_70726,2021-10-01,63.75,21.07,12.35,Leskovac
RS_70726,2022-01-01,59.41,19.6,12.12,Leskovac
RS_70726,2022-04-01,65.27,20.96,12.13,Leskovac
RS_70874,2019-01-01,33.99,5.53,25.27,Novi Pazar
RS_70874,2019-04-01,33.77,5.75,26.53,Novi Pazar
RS_70874,2019-07-01,34.49,6.71,26.22,Novi Pazar
RS_70874,2019-10-01,29.09,6.04,24.48,Novi Pazar
RS_70874,2020-01-01,30.19,6.01,21.81,Novi Pazar
RS_70874,2020-04-01,33.7,6.48,22.84,Novi Pazar
RS_70874,2020-07-01,35.91,7.43,20.52,Novi Pazar
RS_70874,2020-10-01,35.79,7.55,20.05,Novi Pazar
RS_70874,2021-01-01,36.12,6.91,20.83,Novi Pazar
RS_70874,2021-04-01,43.44,8.42,19.19,Novi Pazar
RS_70874,2021-07-01,44.94,7.56,18.93,Novi Pazar
RS_70874,2021-10-01,46.57,8.85,22.85,Novi Pazar
RS_70874,2022-01-01,55.96,11.04,18.51,Novi Pazar
RS_70874,2022-04-01,72.1,13.67,16.89,Novi Pazar
RS_71099,2019-01-01,16.32,4.71,31.29,Smederevo
RS_71099,2019-04-01,27.03,7.58,30.98,Smederevo
RS_71099,2019-07-01,26.66,8.51,20.3,Smederevo
RS_71099,2019-10-01,33.45,10.48,15.08,Smederevo
RS_71099,2020-01-01,33.37,10.13,14.35,Smederevo
RS_71099,2020-04-01,35.82,10.35,14.93,Smederevo
RS_71099,2020-07-01,36.84,11.66,15.95,Smederevo
RS_71099,2020-10-01,38.22,12.46,17.65,Smederevo
RS_71099,2021-01-01,40.24,14.13,13.81,Smederevo
RS_71099,2021-04-01,52.98,19.3,14.78,Smederevo
RS_71099,2021-07-01,43.02,13.62,14.89,Smederevo
RS_71099,2021-10-01,55.73,15.94,11.87,Smederevo
RS_71099,2022-01-01,54.65,17.53,12.86,Smederevo
RS_71099,2022-04-01,53.13,17.86,17.51,Smederevo
RS_71242,2019-01-01,31.26,6.08,22.86,Čačak
RS_71242,2019-04-01,30.95,6.43,16.87,Čačak
RS_71242,2019-07-01,35.52,7.66,17.06,Čačak
RS_71242,2019-10-01,33.75,7.37,19.72,Čačak
RS_71242,2020-01-01,34.5,6.99,17.26,Čačak
RS_71242,2020-04-01,37.64,7.74,15.11,Čačak
RS_71242,2020-07-01,42.86,9.56,16.21,Čačak
RS_71242,2020-10-01,39.62,8.97,14.98,Čačak
RS_71242,2021-01-01,46,10.1,13.86,Čačak
RS_71242,2021-04-01,49.14,12.31,14.02,Čačak
RS_71242,2021-07-01,51.12,11.05,15.69,Čačak
RS_71242,2021-10-01,51.31,11.46,15.05,Čačak
RS_71242,2022-01-01,57.46,11.31,13.57,Čačak
RS_71242,2022-04-01,58.68,15.26,18.79,Čačak
RS_71269,2019-01-01,32.54,5.72,17.83,Šabac
RS_71269,2019-04-01,31.89,5.73,20.71,Šabac
RS_71269,2019-07-01,37.66,7.28,17.41,Šabac
RS_71269,2019-10-01,37.84,7.55,13.88,Šabac
RS_71269,2020-01-01,36.33,7,14.44,Šabac
RS_71269,2020-04-01,41.45,7.75,16.25,Šabac
RS_71269,2020-07-01,41.01,8.19,14.89,Šabac
RS_71269,2020-10-01,41.5,7.71,14.07,Šabac
RS_71269,2021-01-01,44,8.18,12.34,Šabac
RS_71269,2021-04-01,44.73,7.93,14.47,Šabac
RS_71269,2021-07-01,43.67,7.65,18.86,Šabac
RS_71269,2021-10-01,57.21,10.71,15.75,Šabac
RS_71269,2022-01-01,62.66,9.67,12.96,Šabac
RS_71269,2022-04-01,72.89,13.34,12.05,Šabac
RS_80152,2019-01-01,41.66,6.94,15.59,Zrenjanin
RS_80152,2019-04-01,35.79,7.09,21.42,Zrenjanin
RS_80152,2019-07-01,35.91,6.46,15.9,Zrenjanin
RS_80152,2019-10-01,37.56,7.3,16.55,Zrenjanin
RS_80152,2020-01-01,35.62,6.43,15.45,Zrenjanin
RS_80152,2020-04-01,38.26,6.85,14.13,Zrenjanin
RS_80152,2020-07-01,38.14,7.13,14.12,Zrenjanin
RS_80152,2020-10-01,44.99,11.47,13.63,Zrenjanin
RS_80152,2021-01-01,54.67,14.19,12.57,Zrenjanin
RS_80152,2021-04-01,60.78,15.61,11.78,Zrenjanin
RS_80152,2021-07-01,56.19,14.36,12.2,Zrenjanin
RS_80152,2021-10-01,80.02,23.53,12.16,Zrenjanin
RS_80152,2022-01-01,77.9,26.1,12.05,Zrenjanin
RS_80152,2022-04-01,89.62,31.4,11.37,Zrenjanin
RS_80284,2019-01-01,42.84,7.18,15.46,Novi Sad
RS_80284,2019-04-01,48.79,8.84,13.63,Novi Sad
RS_80284,2019-07-01,52.38,9.79,11.15,Novi Sad
RS_80284,2019-10-01,53.51,11.65,11.57,Novi Sad
RS_80284,2020-01-01,57.52,12.94,12.19,Novi Sad
RS_80284,2020-04-01,69.3,17.37,11.15,Novi Sad
RS_80284,2020-07-01,71.72,19.26,10.85,Novi Sad
RS_80284,2020-10-01,74.95,20.3,10.77,Novi Sad
RS_80284,2021-01-01,76.73,21.06,10.81,Novi Sad
RS_80284,2021-04-01,86.51,23.62,10.3,Novi Sad
RS_80284,2021-07-01,90.56,25.67,10.01,Novi Sad
RS_80284,2021-10-01,96.53,26.71,10.24,Novi Sad
RS_80284,2022-01-01,100.13,28.57,10.43,Novi Sad
RS_80284,2022-04-01,105.5,31.4,10.1,Novi Sad
RS_80314,2019-01-01,37.65,8,19.09,Pančevo
RS_80314,2019-04-01,39.98,7.32,16.79,Pančevo
RS_80314,2019-07-01,36.74,6.96,16.37,Pančevo
RS_80314,2019-10-01,33.31,6.74,15.42,Pančevo
RS_80314,2020-01-01,38.32,8.93,17.34,Pančevo
RS_80314,2020-04-01,38.41,10.68,15.25,Pančevo
RS_80314,2020-07-01,42.91,13.15,13.27,Pančevo
RS_80314,2020-10-01,45.59,12.21,15.98,Pančevo
RS_80314,2021-01-01,53.06,14.23,13.25,Pančevo
RS_80314,2021-04-01,66.35,16.12,12.67,Pančevo
RS_80314,2021-07-01,63.09,14.41,17.55,Pančevo
RS_80314,2021-10-01,67.6,18.41,14.53,Pančevo
RS_80314,2022-01-01,78.36,21.44,13.01,Pančevo
RS_80314,2022-04-01,88.95,24.91,11.01,Pančevo
RS_80438,2019-01-01,36.4,11.8,28.26,Subotica
RS_80438,2019-04-01,37.93,12.16,23.3,Subotica
RS_80438,2019-07-01,31.01,12.24,19.5,Subotica
RS_80438,2019-10-01,31.04,11.73,16.2,Subotica
RS_80438,2020-01-01,31.46,12.09,14.88,Subotica
RS_80438,2020-04-01,33.5,13.68,15.76,Subotica
RS_80438,2020-07-01,36.49,14.33,15.02,Subotica
RS_80438,2020-10-01,38.31,16.36,14.75,Subotica
RS_80438,2021-01-01,39.21,17.98,14.18,Subotica
RS_80438,2021-04-01,38.99,16.95,13.14,Subotica
RS_80438,2021-07-01,42.15,18.2,15.02,Subotica
RS_80438,2021-10-01,51.01,22.55,13.54,Subotica
RS_80438,2022-01-01,49.95,20.82,14.35,Subotica
RS_80438,2022-04-01,49.22,21.75,13.84,Subotica
SE_0126,2019-01-01,94.14,56.31,9.35,Huddinge
SE_0126,2019-04-01,99.27,63.1,15.97,Huddinge
SE_0126,2019-07-01,104.21,74.81,6.72,Huddinge
SE_0126,2019-10-01,124.71,93.89,8.12,Huddinge
SE_0126,2020-01-01,140.73,107.99,7.09,Huddinge
SE_0126,2020-04-01,146.11,122.89,6.51,Huddinge
SE_0126,2020-07-01,157.96,138.82,5.64,Huddinge
SE_0126,2020-10-01,160.32,132.1,6.22,Huddinge
SE_0126,2021-01-01,159.08,129.29,6.91,Huddinge
SE_0126,2021-04-01,190.05,134.35,6.97,Huddinge
SE_0126,2021-07-01,182.31,141.38,7.06,Huddinge
SE_0126,2021-10-01,201.94,158.06,6.53,Huddinge
SE_0126,2022-01-01,208.36,161.41,6.47,Huddinge
SE_0126,2022-04-01,189,138.47,6.3,Huddinge
SE_0180,2019-01-01,105.65,67.45,9.73,Stockholm
SE_0180,2019-04-01,99.98,66.62,9.6,Stockholm
SE_0180,2019-07-01,106.54,71.73,8.38,Stockholm
SE_0180,2019-10-01,120.72,85.85,7.14,Stockholm
SE_0180,2020-01-01,125.99,98.04,6.52,Stockholm
SE_0180,2020-04-01,141.36,107.52,6.24,Stockholm
SE_0180,2020-07-01,143.76,111.86,5.94,Stockholm
SE_0180,2020-10-01,153.55,121.05,6.49,Stockholm
SE_0180,2021-01-01,162,126.78,6.7,Stockholm
SE_0180,2021-04-01,181.62,137.21,5.83,Stockholm
SE_0180,2021-07-01,177.37,134.34,6.4,Stockholm
SE_0180,2021-10-01,188.41,144.42,6.09,Stockholm
SE_0180,2022-01-01,196.52,150.94,6.32,Stockholm
SE_0180,2022-04-01,185.91,155.1,7.41,Stockholm
SE_0182,2019-01-01,106.23,74.2,7.66,Nacka
SE_0182,2019-04-01,95.7,69.42,9.77,Nacka
SE_0182,2019-07-01,113.85,79.63,6.75,Nacka
SE_0182,2019-10-01,124.92,97.28,8.5,Nacka
SE_0182,2020-01-01,134.13,119.19,5.74,Nacka
SE_0182,2020-04-01,147.59,116.68,12.5,Nacka
SE_0182,2020-07-01,133.63,113.24,7.53,Nacka
SE_0182,2020-10-01,149.23,117.1,6.63,Nacka
SE_0182,2021-01-01,168.76,149.41,5.34,Nacka
SE_0182,2021-04-01,170.99,131.95,6.04,Nacka
SE_0182,2021-07-01,167.64,142.2,6.24,Nacka
SE_0182,2021-10-01,192.74,159.87,5.55,Nacka
SE_0182,2022-01-01,201.63,163.51,6.4,Nacka
SE_0182,2022-04-01,189.1,162.47,7.33,Nacka
SE_0380,2019-01-01,91.53,58.56,12.78,Uppsala
SE_0380,2019-04-01,92.21,58.78,26.69,Uppsala
SE_0380,2019-07-01,102.78,67.43,8.27,Uppsala
SE_0380,2019-10-01,114.39,86.96,9.04,Uppsala
SE_0380,2020-01-01,107.03,78.82,8.53,Uppsala
SE_0380,2020-04-01,135.43,93.95,8.41,Uppsala
SE_0380,2020-07-01,144.02,87.07,8.66,Uppsala
SE_0380,2020-10-01,149.08,94.77,8.05,Uppsala
SE_0380,2021-01-01,140.87,106.95,8.64,Uppsala
SE_0380,2021-04-01,169.86,136.57,8.16,Uppsala
SE_0380,2021-07-01,164.26,135.46,8.46,Uppsala
SE_0380,2021-10-01,179.21,156.35,10.83,Uppsala
SE_0380,2022-01-01,208.58,188.91,7.65,Uppsala
SE_0380,2022-04-01,195.73,170.46,7.88,Uppsala
SE_0484,2019-01-01,87.22,48.02,26.59,Eskilstuna
SE_0484,2019-04-01,87.35,45.83,12.97,Eskilstuna
SE_0484,2019-07-01,99.29,55.08,12.06,Eskilstuna
SE_0484,2019-10-01,112.55,71.25,10.27,Eskilstuna
SE_0484,2020-01-01,104.29,73.15,11.52,Eskilstuna
SE_0484,2020-04-01,118.88,74.86,10.49,Eskilstuna
SE_0484,2020-07-01,134.78,79.08,9.73,Eskilstuna
SE_0484,2020-10-01,142.27,84.48,10.17,Eskilstuna
SE_0484,2021-01-01,131.11,82.43,11.28,Eskilstuna
SE_0484,2021-04-01,150.3,96.28,10.48,Eskilstuna
SE_0484,2021-07-01,175.77,140.02,9.53,Eskilstuna
SE_0484,2021-10-01,164.66,122.86,8.67,Eskilstuna
SE_0484,2022-01-01,211.48,146.82,7.76,Eskilstuna
SE_0484,2022-04-01,195.36,141.91,21.36,Eskilstuna
SE_0580,2019-01-01,85.96,47.99,14.49,Linköping
SE_0580,2019-04-01,85.79,52.94,12.35,Linköping
SE_0580,2019-07-01,92.62,56.21,11.11,Linköping
SE_0580,2019-10-01,103.69,62.83,11.78,Linköping
SE_0580,2020-01-01,98.89,68.21,9.17,Linköping
SE_0580,2020-04-01,122.6,75.98,10.56,Linköping
SE_0580,2020-07-01,127.8,86.18,10.53,Linköping
SE_0580,2020-10-01,131.26,90.07,12.01,Linköping
SE_0580,2021-01-01,129.75,97.28,9.89,Linköping
SE_0580,2021-04-01,143.53,95.31,12.32,Linköping
SE_0580,2021-07-01,140.54,101.28,9.07,Linköping
SE_0580,2021-10-01,158.46,108.38,10.39,Linköping
SE_0580,2022-01-01,166.06,120.3,10.56,Linköping
SE_0580,2022-04-01,167.8,127.92,10.12,Linköping
SE_0581,2019-01-01,91.23,67.52,12.43,Norrköping
SE_0581,2019-04-01,89.34,63.35,17.01,Norrköping
SE_0581,2019-07-01,97.96,73.97,9.83,Norrköping
SE_0581,2019-10-01,107.95,92.18,10.15,Norrköping
SE_0581,2020-01-01,116.67,103.95,8.64,Norrköping
SE_0581,2020-04-01,134.05,102.75,9.19,Norrköping
SE_0581,2020-07-01,124.94,98.92,10.83,Norrköping
SE_0581,2020-10-01,138.7,117.08,9.04,Norrköping
SE_0581,2021-01-01,136.49,122.63,9.15,Norrköping
SE_0581,2021-04-01,141.91,122.21,10,Norrköping
SE_0581,2021-07-01,149.44,129.5,9.74,Norrköping
SE_0581,2021-10-01,162.05,139.53,11.81,Norrköping
SE_0581,2022-01-01,185.13,165.48,10.39,Norrköping
SE_0581,2022-04-01,161.12,148.5,10.14,Norrköping
SE_0680,2019-01-01,72.24,43.17,18.01,Jönköping
SE_0680,2019-04-01,73.86,45.46,23.52,Jönköping
SE_0680,2019-07-01,74.77,47.35,16.99,Jönköping
SE_0680,2019-10-01,89.11,58.92,21.08,Jönköping
SE_0680,2020-01-01,83.59,72.06,14.91,Jönköping
SE_0680,2020-04-01,99.02,79.98,16.2,Jönköping
SE_0680,2020-07-01,110.26,90.42,14.75,Jönköping
SE_0680,2020-10-01,117.32,91.22,13.25,Jönköping
SE_0680,2021-01-01,112.34,88.23,13.37,Jönköping
SE_0680,2021-04-01,107.28,84.1,13.57,Jönköping
SE_0680,2021-07-01,108.12,76.31,13.73,Jönköping
SE_0680,2021-10-01,134.8,96.37,14.83,Jönköping
SE_0680,2022-01-01,140.75,98.57,13.57,Jönköping
SE_0680,2022-04-01,153.7,121.19,14.4,Jönköping
SE_1280,2019-01-01,96.25,73.3,10.31,Malmö
SE_1280,2019-04-01,96.62,76.21,9.9,Malmö
SE_1280,2019-07-01,100.53,80.97,8.96,Malmö
SE_1280,2019-10-01,108.03,93.39,7.41,Malmö
SE_1280,2020-01-01,112.96,101.01,8.16,Malmö
SE_1280,2020-04-01,122.81,110.6,7.37,Malmö
SE_1280,2020-07-01,123.49,107.72,7.03,Malmö
SE_1280,2020-10-01,138.55,121.91,6.28,Malmö
SE_1280,2021-01-01,153.63,135.24,6.56,Malmö
SE_1280,2021-04-01,166.51,139.82,6.21,Malmö
SE_1280,2021-07-01,164.3,143.95,6.87,Malmö
SE_1280,2021-10-01,180.58,152.79,6.65,Malmö
SE_1280,2022-01-01,191.85,163.89,6.69,Malmö
